position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
打,吉田 賢吾,.222,1,0,1,3,0,0,0,0,0,0,0,,,,,,中３,,,,,,,2025/04/15,ロッテ,0,2025RS
走遊,水野 達稀,.225,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/04/15,ロッテ,0,2025RS
(捕),伏見 寅威,.118,4,0,0,0,0,0,0,0,0,0,0,,,三併打,,,左飛 三失,,右飛,,,,,2025/04/15,ロッテ,1,2025RS
(中左),矢澤 宏太,.235,3,0,0,0,1,0,0,0,0,1,0,三邪飛,,一ゴロ,,空三振,,,,,,,,2025/04/16,ロッテ,1,2025RS
左,五十幡 亮汰,.083,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,一ゴロ,,,,,2025/04/16,ロッテ,0,2025RS
(三一),清宮 幸太郎,.219,4,0,1,0,0,0,0,0,0,1,0,左飛,,,投ゴロ,,二ゴロ,,右安,,,,,2025/04/16,ロッテ,1,2025RS
(指),レイエス,.321,3,0,1,0,0,1,0,0,0,0,0,四球,,,右ゴロ,,遊ゴロ,,左安,,,,,2025/04/16,ロッテ,1,2025RS
(一三),野村 佑希,.241,4,0,1,0,1,0,0,0,0,0,0,空三振,,,中飛,,左２,,右飛,,,,,2025/04/16,ロッテ,1,2025RS
(左),吉田 賢吾,.233,3,0,1,0,2,0,0,0,0,0,0,,空三振,,,左２,空三振,,,,,,,2025/04/16,ロッテ,1,2025RS
中,松本 剛,.161,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/16,ロッテ,0,2025RS
(右),万波 中正,.206,4,0,0,0,2,0,0,0,0,0,0,,空三振,,,空三振,,中飛,,遊ゴロ,,,,2025/04/16,ロッテ,1,2025RS
(捕),郡司 裕也,.303,4,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,,右飛,,二ゴロ,,中飛,,,,2025/04/16,ロッテ,1,2025RS
(二),石井 一成,.125,2,0,0,0,2,1,0,0,0,1,0,,,空三振,,四球,,空三振,,,,,,2025/04/16,ロッテ,1,2025RS
(遊),水野 達稀,.214,2,0,0,0,1,0,1,0,0,0,0,,,一ゴロ,,死球,,,空三振,,,,,2025/04/16,ロッテ,1,2025RS
(左),吉田 賢吾,.242,3,1,1,0,0,1,0,0,0,0,0,左安,,三ゴロ,,,投ゴロ,,四球,,,,,2025/04/18,オリックス,1,2025RS
走中,松本 剛,.161,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/18,オリックス,0,2025RS
(中左),水谷 瞬,.000,4,0,0,0,1,0,0,0,0,0,0,空三振,,遊ゴロ,,,三ゴロ,,二ゴロ,,,,,2025/04/18,オリックス,1,2025RS
(三),清宮 幸太郎,.221,4,0,1,0,0,0,0,0,0,0,0,左安,,一ゴロ,,,遊ゴロ,,,遊ゴロ,,,,2025/04/18,オリックス,1,2025RS
(一),野村 佑希,.259,4,0,2,1,2,0,0,0,0,0,0,左安,,,空三振,,,空三振,,中安,,,,2025/04/18,オリックス,1,2025RS
(指),レイエス,.300,4,0,0,0,1,0,0,0,0,0,0,三ゴロ,,,二ゴロ,,,空三振,,遊併打,,,,2025/04/18,オリックス,1,2025RS
(右),万波 中正,.197,3,0,0,0,1,0,0,0,0,0,0,捕ゴロ,,,遊ゴロ,,,空三振,,,,,,2025/04/18,オリックス,1,2025RS
(捕),田宮 裕涼,.367,3,0,0,0,0,0,0,0,0,0,0,,左飛,,,二飛,,,二飛,,,,,2025/04/18,オリックス,1,2025RS
(二),山縣 秀,.667,3,0,2,0,0,0,0,0,0,0,0,,遊安,,,投直,,,左安,,,,,2025/04/18,オリックス,1,2025RS
(遊),水野 達稀,.200,3,0,0,0,0,0,0,0,0,0,0,,二併打,,,二ゴロ,,,中飛,,,,,2025/04/18,オリックス,1,2025RS
(左),水谷 瞬,.111,5,1,1,2,1,0,0,0,0,0,1,空三振,,右飛,,中飛,,一邪飛,左本,,,,,2025/04/19,オリックス,1,2025RS
中,五十幡 亮汰,.083,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/19,オリックス,0,2025RS
(三),清宮 幸太郎,.247,5,1,3,0,2,0,0,0,0,0,0,右安,,,中安,左安,,空三振,空三振,,,,,2025/04/19,オリックス,1,2025RS
(右左),淺間 大基,.400,5,0,2,1,0,0,0,0,1,0,0,一ゴロ,,,中安,右安,,二直,,中飛,,,,2025/04/19,オリックス,1,2025RS
(一),野村 佑希,.254,5,0,1,0,0,0,0,0,0,0,0,中飛,,,左安,遊ゴロ,,,三直,右飛,,,,2025/04/19,オリックス,1,2025RS
(捕),田宮 裕涼,.343,5,1,1,0,0,0,0,0,0,0,0,,一ゴロ,,二飛,左飛,,,右２,三ゴロ,,,,2025/04/19,オリックス,1,2025RS
捕,伏見 寅威,.118,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/19,オリックス,0,2025RS
(指),レイエス,.290,2,1,0,0,0,2,0,0,0,0,0,,遊ゴロ,,遊飛,,四球,,四球,,,,,2025/04/19,オリックス,1,2025RS
(中),松本 剛,.152,2,0,0,1,0,1,0,0,0,0,0,,中飛,,四球,,中飛,,,,,,,2025/04/19,オリックス,1,2025RS
打,郡司 裕也,.294,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/04/19,オリックス,0,2025RS
遊,水野 達稀,.200,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/19,オリックス,0,2025RS
(遊),山縣 秀,.333,3,0,0,0,1,0,0,0,0,0,0,,,逸振逃,一飛,,中飛,,,,,,,2025/04/19,オリックス,1,2025RS
打右,万波 中正,.209,1,1,1,3,0,0,0,0,0,0,1,,,,,,,,左本,,,,,2025/04/19,オリックス,0,2025RS
(二),上川畑 大悟,.167,3,2,1,0,0,1,0,0,0,0,0,,,遊併打,,四球,遊飛,,左安,,,,,2025/04/19,オリックス,1,2025RS
(左),水谷 瞬,.077,4,0,0,0,2,0,0,0,0,0,0,見三振,,中飛,,中飛,,空三振,,,,,,2025/04/20,オリックス,1,2025RS
左,淺間 大基,.333,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,,2025/04/20,オリックス,0,2025RS
二,山縣 秀,.333,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/20,オリックス,0,2025RS
(三一),清宮 幸太郎,.231,5,0,0,0,2,0,0,0,0,0,0,遊ゴロ,,右飛,,空三振,,左飛,,空三振,,,,2025/04/20,オリックス,1,2025RS
(中左),松本 剛,.216,4,0,3,0,1,1,0,0,0,0,0,左２,,三安,,右安,,四球,,見三振,,,,2025/04/20,オリックス,1,2025RS
(一),野村 佑希,.266,1,0,1,0,0,4,0,0,0,0,0,四球,,左安,,四球,,四球,,四球,,,,2025/04/20,オリックス,1,2025RS
走中,五十幡 亮汰,.083,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,2025/04/20,オリックス,0,2025RS
(指),吉田 賢吾,.243,4,0,1,1,1,0,0,0,0,0,0,中飛,,空三振,,中飛,,左安,,,,,,2025/04/20,オリックス,1,2025RS
打指,レイエス,.302,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,中安,,,,2025/04/20,オリックス,0,2025RS
(右),万波 中正,.194,5,0,0,0,1,0,0,0,0,0,0,,中飛,,右飛,,左飛,左飛,,空三振,,,,2025/04/20,オリックス,1,2025RS
(二三),奈良間 大己,.360,4,0,0,0,2,0,0,0,0,0,0,,空三振,,遊ゴロ,,遊ゴロ,,空三振,,,,,2025/04/20,オリックス,1,2025RS
(捕),伏見 寅威,.100,3,0,0,0,1,0,1,0,0,0,0,,死球,,空三振,,遊ゴロ,,三ゴロ,,,,,2025/04/20,オリックス,1,2025RS
(遊),水野 達稀,.229,3,1,2,0,0,1,0,0,0,1,0,,左飛,,,中安,,中３,四球,,,,,2025/04/20,オリックス,1,2025RS
(右),万波 中正,.208,5,1,2,1,2,0,0,0,0,0,1,空三振,,左安,,,左中本,空三振,,遊ゴロ,,,,2025/04/22,楽天,1,2025RS
(指),レイエス,.288,3,0,0,0,1,1,0,0,0,0,0,四球,,遊併打,,,中飛,空三振,,,,,,2025/04/22,楽天,1,2025RS
(中),松本 剛,.220,4,0,1,0,0,0,0,0,0,0,0,右飛,,,三ゴロ,,一ゴロ,,中安,,,,,2025/04/22,楽天,1,2025RS
(一),野村 佑希,.254,3,0,0,0,2,1,0,0,0,0,0,空三振,,,一邪飛,,四球,,空三振,,,,,2025/04/22,楽天,1,2025RS
(左),田宮 裕涼,.316,3,0,0,0,1,0,0,0,0,0,0,,空三振,,右飛,,遊飛,,,,,,,2025/04/22,楽天,1,2025RS
左,淺間 大基,.286,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,右飛,,,,,2025/04/22,楽天,0,2025RS
(三),郡司 裕也,.316,4,1,2,1,2,0,0,0,0,0,1,,左本,,,見三振,,中安,空三振,,,,,2025/04/22,楽天,1,2025RS
(二),上川畑 大悟,.147,4,0,0,0,1,0,0,0,0,0,0,,空三振,,,一ゴロ,,三ゴロ,,二ゴロ,,,,2025/04/22,楽天,1,2025RS
(捕),伏見 寅威,.167,4,0,2,0,0,0,0,0,0,0,0,,遊飛,,,右安,,左安,,三ゴロ,,,,2025/04/22,楽天,1,2025RS
(遊),水野 達稀,.224,1,0,0,0,0,0,0,0,0,0,0,,,中飛,,,,,,,,,,2025/04/22,楽天,1,2025RS
打遊,奈良間 大己,.346,1,0,0,0,0,0,0,0,0,0,0,,,,,二ゴロ,,,,,,,,2025/04/22,楽天,0,2025RS
打,清宮 幸太郎,.231,0,0,0,0,0,1,0,0,0,0,0,,,,,,,四球,,,,,,2025/04/22,楽天,0,2025RS
遊,山縣 秀,.429,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,二安,,,,2025/04/22,楽天,0,2025RS
(右),万波 中正,.198,4,0,0,0,2,0,0,0,0,0,0,空三振,,,三ゴロ,,空三振,,遊ゴロ,,,,,2025/04/23,楽天,1,2025RS
(三),清宮 幸太郎,.235,3,1,1,0,0,1,0,0,0,1,0,一ゴロ,,,右安,,二ゴロ,,,四球,,,,2025/04/23,楽天,1,2025RS
(左),淺間 大基,.300,3,0,1,0,0,1,0,0,0,0,0,遊直,,,中安,,,二ゴロ,,四球,,,,2025/04/23,楽天,1,2025RS
(一),野村 佑希,.239,4,0,0,0,0,0,0,0,0,0,0,,左飛,,右飛,,,左飛,,中飛,,,,2025/04/23,楽天,1,2025RS
(捕),吉田 賢吾,.244,4,1,1,1,0,0,0,0,0,0,1,,中飛,,,中飛,,右本,,投飛,,,,2025/04/23,楽天,1,2025RS
(指),レイエス,.286,4,0,1,1,1,0,0,0,0,0,0,,見三振,,,遊ゴロ,,三ゴロ,,中安,,,,2025/04/23,楽天,1,2025RS
走指,田宮 裕涼,.316,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/23,楽天,0,2025RS
(中),松本 剛,.222,4,0,1,0,1,0,0,0,0,0,0,,,遊ゴロ,,遊直,,,左安,見三振,,,,2025/04/23,楽天,1,2025RS
(二遊),奈良間 大己,.345,3,1,1,1,0,0,0,0,0,0,1,,,中飛,,,左本,,遊直,,,,,2025/04/23,楽天,1,2025RS
(遊),山縣 秀,.333,2,0,0,0,1,0,0,0,0,0,0,,,空三振,,,右飛,,,,,,,2025/04/23,楽天,1,2025RS
打二,若林 晃弘,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,中飛,,,,,2025/04/23,楽天,0,2025RS
(中),淺間 大基,.286,4,1,1,1,2,0,0,0,0,0,1,中本,,空三振,,,空三振,,左飛,,,,,2025/04/25,ロッテ,1,2025RS
(三),清宮 幸太郎,.235,4,0,1,0,0,0,0,0,0,0,0,中飛,,遊ゴロ,,,右安,,遊飛,,,,,2025/04/25,ロッテ,1,2025RS
(指),レイエス,.270,4,0,0,0,3,0,0,0,0,0,0,空三振,,,空三振,,空三振,,遊ゴロ,,,,,2025/04/25,ロッテ,1,2025RS
(一),野村 佑希,.230,3,0,0,0,1,1,0,0,0,0,0,右飛,,,見三振,,四球,,,二直,,,,2025/04/25,ロッテ,1,2025RS
(左),郡司 裕也,.286,4,0,0,0,1,0,0,0,0,0,0,,右飛,,遊ゴロ,,遊ゴロ,,,見三振,,,,2025/04/25,ロッテ,1,2025RS
(捕),田宮 裕涼,.300,2,0,0,0,0,1,0,0,1,0,0,,右飛,,,中飛,,四球,,,,,,2025/04/25,ロッテ,1,2025RS
打,水谷 瞬,.071,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,空三振,,,,2025/04/25,ロッテ,0,2025RS
(右),万波 中正,.190,3,0,0,0,1,0,0,0,0,0,0,,左飛,,,二ゴロ,,空三振,,,,,,2025/04/25,ロッテ,1,2025RS
(二),奈良間 大己,.344,3,0,1,0,2,0,0,0,1,0,0,,,左安,,空三振,,空三振,,,,,,2025/04/25,ロッテ,1,2025RS
(遊),水野 達稀,.216,2,0,0,0,0,1,0,0,0,0,0,,,捕邪飛,,,四球,三飛,,,,,,2025/04/25,ロッテ,1,2025RS
(三),清宮 幸太郎,.236,4,0,1,0,0,0,0,0,0,0,0,左飛,,右安,,,中飛,,三直,,,,,2025/04/26,ロッテ,1,2025RS
三,奈良間 大己,.344,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/26,ロッテ,0,2025RS
(中),松本 剛,.204,4,0,0,0,0,0,0,0,0,0,0,三直,,二ゴロ,,,中飛,,二失,,,,,2025/04/26,ロッテ,1,2025RS
(左),吉田 賢吾,.227,3,0,0,0,0,0,0,0,0,0,0,右飛,,,右飛,,中飛,,,,,,,2025/04/26,ロッテ,1,2025RS
左,淺間 大基,.267,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2025/04/26,ロッテ,0,2025RS
(一),野村 佑希,.256,4,1,3,1,0,0,0,0,0,0,1,,左安,,右安,,,左本,三ゴロ,,,,,2025/04/26,ロッテ,1,2025RS
(捕),郡司 裕也,.267,3,0,0,0,0,0,0,0,0,0,0,,右飛,,中飛,,,左飛,,,,,,2025/04/26,ロッテ,1,2025RS
捕,伏見 寅威,.167,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/26,ロッテ,0,2025RS
(右),万波 中正,.184,3,0,0,0,0,0,0,0,0,0,0,,遊ゴロ,,遊ゴロ,,,中飛,,,,,,2025/04/26,ロッテ,1,2025RS
(指),レイエス,.273,3,1,1,1,1,0,0,0,0,0,1,,空三振,,,遊ゴロ,,右中本,,,,,,2025/04/26,ロッテ,1,2025RS
(二),上川畑 大悟,.135,3,0,0,0,0,0,0,0,0,0,0,,,投ゴロ,,二ゴロ,,二ゴロ,,,,,,2025/04/26,ロッテ,1,2025RS
(遊),水野 達稀,.222,3,0,1,0,0,0,0,0,0,0,0,,,投ゴロ,,遊邪飛,,,右安,,,,,2025/04/26,ロッテ,1,2025RS
(三),清宮 幸太郎,.245,5,0,2,0,0,0,0,0,0,0,0,一安,左飛,,,中安,,一ゴロ,,左飛,,,,2025/04/27,ロッテ,1,2025RS
(左中),水谷 瞬,.158,5,1,2,1,2,0,0,0,1,0,0,三ゴロ,,空三振,,中安,,中安,,空三振,,,,2025/04/27,ロッテ,1,2025RS
(指),レイエス,.259,4,0,0,0,2,0,0,0,0,0,0,空三振,,右邪飛,,空三振,,中飛,,,,,,2025/04/27,ロッテ,1,2025RS
(一),野村 佑希,.268,4,0,2,1,1,0,0,0,0,0,0,右安,,空三振,,,二飛,,右安,,,,,2025/04/27,ロッテ,1,2025RS
(中),松本 剛,.192,3,0,0,0,1,0,0,0,0,0,0,空三振,,,二ゴロ,,遊ゴロ,,,,,,,2025/04/27,ロッテ,1,2025RS
打左,郡司 裕也,.261,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,一邪飛,,,,,2025/04/27,ロッテ,0,2025RS
(二),奈良間 大己,.314,3,0,0,0,1,0,0,0,0,0,0,,遊ゴロ,,中飛,,空三振,,,,,,,2025/04/27,ロッテ,1,2025RS
打,吉田 賢吾,.222,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,三邪飛,,,,,2025/04/27,ロッテ,0,2025RS
二,山縣 秀,.333,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/27,ロッテ,0,2025RS
(右),万波 中正,.198,4,1,2,0,1,0,0,0,0,0,0,,左２,,空三振,,,中安,左飛,,,,,2025/04/27,ロッテ,1,2025RS
(捕),伏見 寅威,.154,2,0,0,0,0,0,0,0,0,0,0,,遊飛,,,一飛,,,,,,,,2025/04/27,ロッテ,1,2025RS
打捕,田宮 裕涼,.286,2,0,0,0,0,0,0,0,0,0,0,,,,,,,右飛,,左飛,,,,2025/04/27,ロッテ,0,2025RS
(遊),水野 達稀,.259,4,1,3,1,0,0,0,0,0,0,0,,中３,,,二ゴロ,,右安,,右安,,,,2025/04/27,ロッテ,1,2025RS
(指),レイエス,.244,5,0,0,0,4,0,0,0,0,0,0,空三振,,中飛,,,見三振,,空三振,,空三振,,,2025/04/29,ソフトバンク,1,2025RS
(左),郡司 裕也,.240,4,0,0,0,1,0,0,0,0,0,0,見三振,,三ゴロ,,,三ゴロ,,二飛,,,,,2025/04/29,ソフトバンク,1,2025RS
左,淺間 大基,.267,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,四球,,,2025/04/29,ソフトバンク,0,2025RS
走中,五十幡 亮汰,.083,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/29,ソフトバンク,0,2025RS
(三),清宮 幸太郎,.242,5,0,1,0,1,0,0,0,0,0,0,三ゴロ,,,空三振,,遊飛,,中安,,中飛,,,2025/04/29,ソフトバンク,1,2025RS
(一),野村 佑希,.267,4,0,1,0,2,1,0,0,0,0,0,,四球,,空三振,,,中安,空三振,,右飛,,,2025/04/29,ソフトバンク,1,2025RS
(右),万波 中正,.202,3,1,1,0,0,1,0,0,0,0,0,,四球,,遊ゴロ,,,右２,,遊ゴロ,,,,2025/04/29,ソフトバンク,1,2025RS
(中左),松本 剛,.204,2,0,1,0,0,2,0,0,0,0,0,,捕邪飛,,,左安,,四球,,四球,,,,2025/04/29,ソフトバンク,1,2025RS
(二),山縣 秀,.300,1,0,0,0,1,0,0,1,0,0,0,,空三振,,,捕犠打,,,,,,,,2025/04/29,ソフトバンク,1,2025RS
打,吉田 賢吾,.239,1,0,1,1,0,0,0,0,0,0,0,,,,,,,左２,,,,,,2025/04/29,ソフトバンク,0,2025RS
二,奈良間 大己,.314,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,投犠打,,,,2025/04/29,ソフトバンク,0,2025RS
(捕),伏見 寅威,.133,4,0,0,0,2,0,0,0,0,0,0,,左飛,,,空三振,,一邪飛,,空三振,,,,2025/04/29,ソフトバンク,1,2025RS
(遊),水野 達稀,.258,4,1,1,1,0,0,0,0,0,0,1,,,遊ゴロ,,中飛,,遊ゴロ,,,右本,,,2025/04/29,ソフトバンク,1,2025RS
(指),吉田 賢吾,.235,5,0,1,0,2,0,0,0,0,0,0,遊飛,,中安,空三振,,遊ゴロ,,空三振,,,,,2025/04/30,ソフトバンク,1,2025RS
(左),水谷 瞬,.130,4,0,0,0,2,0,0,0,0,0,0,投ゴロ,,中飛,空三振,,空三振,,,,,,,2025/04/30,ソフトバンク,1,2025RS
中左,松本 剛,.218,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,中２,,,,,2025/04/30,ソフトバンク,0,2025RS
(中左),淺間 大基,.222,3,1,0,0,1,1,0,0,1,0,0,空三振,,中飛,,中飛,,四球,,,,,,2025/04/30,ソフトバンク,1,2025RS
打,若林 晃弘,.143,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,中安,,,,,2025/04/30,ソフトバンク,0,2025RS
二,奈良間 大己,.314,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/04/30,ソフトバンク,0,2025RS
(一),野村 佑希,.278,4,0,2,0,0,1,0,0,0,0,0,,右飛,,遊直,中２,,二安,四球,,,,,2025/04/30,ソフトバンク,1,2025RS
(三),清宮 幸太郎,.243,4,1,1,0,1,1,0,0,0,0,0,,四球,,中安,遊飛,,一併打,空三振,,,,,2025/04/30,ソフトバンク,1,2025RS
(右),万波 中正,.204,4,1,1,1,1,1,0,0,0,0,0,,左飛,,右２,故意四,,空三振,,中飛,,,,2025/04/30,ソフトバンク,1,2025RS
(二),石井 一成,.200,4,1,2,1,1,0,0,0,0,1,0,,右安,,右２,二飛,,,空三振,,,,,2025/04/30,ソフトバンク,1,2025RS
中,五十幡 亮汰,.077,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,見三振,,,,2025/04/30,ソフトバンク,0,2025RS
(捕),田宮 裕涼,.304,4,1,2,1,0,1,0,0,0,0,1,,中飛,,遊失,,中安,,右本,四球,,,,2025/04/30,ソフトバンク,1,2025RS
(遊),水野 達稀,.258,4,1,1,1,1,0,0,1,0,0,0,,,空三振,犠打失,,中飛,,中２,中飛,,,,2025/04/30,ソフトバンク,1,2025RS
(中左),松本 剛,.203,4,0,0,0,1,0,0,0,0,0,0,三ゴロ,,,右飛,二ゴロ,,,見三振,,,,,2025/05/01,ソフトバンク,1,2025RS
(左),淺間 大基,.227,4,0,1,0,0,0,0,0,0,0,0,遊飛,,,三ゴロ,,遊飛,,中安,,,,,2025/05/01,ソフトバンク,1,2025RS
中,五十幡 亮汰,.077,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/01,ソフトバンク,0,2025RS
(捕),田宮 裕涼,.286,3,0,0,0,1,1,0,0,0,0,0,空三振,,,四球,,一飛,,右飛,,,,,2025/05/01,ソフトバンク,1,2025RS
(一),野村 佑希,.277,4,0,1,0,0,0,0,0,0,0,0,,中飛,,中飛,,左飛,,,中安,,,,2025/05/01,ソフトバンク,1,2025RS
走二,山縣 秀,.300,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/01,ソフトバンク,0,2025RS
(三一),清宮 幸太郎,.245,3,1,1,0,0,1,0,0,0,0,0,,二ゴロ,,,二安,,遊飛,,四球,,,,2025/05/01,ソフトバンク,1,2025RS
(右),万波 中正,.216,4,2,2,1,2,0,0,0,0,0,1,,見三振,,,中２,,左本,,見三振,,,,2025/05/01,ソフトバンク,1,2025RS
(指),郡司 裕也,.226,3,0,0,1,2,0,0,0,0,0,0,,,空三振,,中犠飛,,投ゴロ,,空三振,,,,2025/05/01,ソフトバンク,1,2025RS
(二),石井 一成,.174,3,0,0,0,2,0,0,0,0,0,0,,,空三振,,二ゴロ,,空三振,,,,,,2025/05/01,ソフトバンク,1,2025RS
二三,奈良間 大己,.306,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,三ゴロ,,,,2025/05/01,ソフトバンク,0,2025RS
(遊),水野 達稀,.250,2,0,0,0,1,1,0,0,0,0,0,,,空三振,,四球,,,三飛,,,,,2025/05/01,ソフトバンク,1,2025RS
(右),万波 中正,.210,3,0,0,0,1,2,0,0,0,1,0,四球,,二併打,,四球,,見三振,,三ゴロ,,,,2025/05/03,西武,1,2025RS
(一),清宮 幸太郎,.248,3,1,1,0,0,1,0,0,0,1,0,左飛,,右安,,三邪飛,,,四球,,,,,2025/05/03,西武,1,2025RS
(捕),郡司 裕也,.214,3,0,0,0,1,0,1,0,0,0,0,死球,,二ゴロ,,,見三振,,中飛,,,,,2025/05/03,西武,1,2025RS
(左),野村 佑希,.276,4,1,1,0,0,0,0,0,0,0,0,遊併打,,,中飛,,左飛,,右２,,,,,2025/05/03,西武,1,2025RS
(指),レイエス,.256,4,1,2,3,0,0,0,0,0,0,1,,中安,,遊ゴロ,,二直,,左中本,,,,,2025/05/03,西武,1,2025RS
(遊),水野 達稀,.250,4,0,1,0,2,0,0,0,0,0,0,,空三振,,空三振,,,中安,一ゴロ,,,,,2025/05/03,西武,1,2025RS
(三),有薗 直輝,.000,4,0,0,0,4,0,0,0,0,0,0,,空三振,,,空三振,,空三振,空三振,,,,,2025/05/03,西武,1,2025RS
(二),奈良間 大己,.282,3,0,0,0,2,0,0,0,0,0,0,,空三振,,,空三振,,三失,,,,,,2025/05/03,西武,1,2025RS
打,淺間 大基,.217,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,二ゴロ,,,,2025/05/03,西武,0,2025RS
(中),五十幡 亮汰,.143,1,0,1,0,0,1,0,0,1,0,0,,,右安,,四球,,,,,,,,2025/05/03,西武,1,2025RS
走中,松本 剛,.197,2,0,0,0,1,0,0,0,0,0,0,,,,,,,空三振,,右飛,,,,2025/05/03,西武,0,2025RS
(中左),松本 剛,.200,4,0,1,0,2,0,0,0,0,0,0,左安,遊ゴロ,,空三振,,,見三振,,,,,,2025/05/04,西武,1,2025RS
(左),田宮 裕涼,.288,3,2,1,0,0,0,0,0,0,0,0,二ゴロ,,右安,,中飛,,,,,,,,2025/05/04,西武,1,2025RS
左中,五十幡 亮汰,.133,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,捕邪飛,,,,,2025/05/04,西武,0,2025RS
(指),レイエス,.272,2,1,2,3,0,2,0,0,0,0,1,左中本,,中２,,四球,,,四球,,,,,2025/05/04,西武,1,2025RS
走指,淺間 大基,.217,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/04,西武,0,2025RS
(一),野村 佑希,.275,4,0,1,0,0,0,0,0,0,0,0,遊直,,投ゴロ,,遊併打,,,右安,,,,,2025/05/04,西武,1,2025RS
(右),万波 中正,.202,4,0,0,0,1,0,0,0,0,0,0,中飛,,左飛,,,二ゴロ,,空三振,,,,,2025/05/04,西武,1,2025RS
(遊),水野 達稀,.250,4,0,1,0,1,0,0,0,0,0,0,,右安,左飛,,,中飛,,見三振,,,,,2025/05/04,西武,1,2025RS
(三),有薗 直輝,.000,3,0,0,0,0,0,0,0,0,0,0,,遊ゴロ,,遊ゴロ,,二ゴロ,,,,,,,2025/05/04,西武,1,2025RS
三,奈良間 大己,.282,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/04,西武,0,2025RS
(二),石井 一成,.192,3,0,1,0,0,0,0,0,0,0,0,,中飛,,右２,,,左飛,,,,,,2025/05/04,西武,1,2025RS
二,山縣 秀,.300,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2025/05/04,西武,0,2025RS
(捕),伏見 寅威,.152,3,0,1,0,0,0,0,0,0,0,0,,左安,,遊ゴロ,,,二ゴロ,,,,,,2025/05/04,西武,1,2025RS
(中),淺間 大基,.192,3,0,0,0,1,1,0,0,0,0,0,中飛,,見三振,,中飛,,,四球,,,,,2025/05/05,オリックス,1,2025RS
(二),山縣 秀,.308,3,0,1,0,1,0,0,0,0,0,0,空三振,,三飛,,,左安,,,,,,,2025/05/05,オリックス,1,2025RS
打三,清宮 幸太郎,.245,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,遊ゴロ,,,,,2025/05/05,オリックス,0,2025RS
(指),レイエス,.260,4,0,0,0,1,0,0,0,0,0,0,遊ゴロ,,,空三振,,三併打,,,遊ゴロ,,,,2025/05/05,オリックス,1,2025RS
(一),野村 佑希,.269,2,0,0,0,0,2,0,0,0,0,0,,四球,,四球,,左飛,,,一飛,,,,2025/05/05,オリックス,1,2025RS
(捕),田宮 裕涼,.268,4,0,0,0,1,0,0,0,0,0,0,,遊ゴロ,,一飛,,,遊ゴロ,,空三振,,,,2025/05/05,オリックス,1,2025RS
